Cell,Names,L,AvgDiam
Pyrp22,dendC[346],426.25255755660686,1.8421000242233276
Pyrp22,dendC[346],426.25255755660686,1.8421000242233276
Pyrp22,dendC[346],426.25255755660686,1.8421000242233276
Pyrp22,dendC[346],426.25255755660686,1.8421000242233276
Pyrp22,dendC[412],426.82084122229,0.5263000130653381
Pyrp22,dendC[413],426.82084122229,0.3947500139474868
Pyrp22,dendC[395],433.6061527804557,0.5920999944210052
Pyrp22,dendC[395],433.6061527804557,0.5920999944210052
Pyrp22,dendC[347],433.8334635681578,1.8421000242233276
Pyrp22,dendC[347],433.8334635681578,1.8421000242233276
Pyrp22,dendC[347],433.8334635681578,1.8421000242233276
Pyrp22,dendC[347],433.8334635681578,1.8421000242233276
Pyrp22,dendC[348],440.504306007845,1.5789499878883362
Pyrp22,dendC[348],440.504306007845,1.5789499878883362
Pyrp22,dendC[348],440.504306007845,1.5789499878883362
Pyrp22,dendC[372],440.504306007845,1.052649974822998
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[146],441.7943387547013,2.2368500232696533
Pyrp22,dendC[396],447.07533413641767,0.5263000130653381
Pyrp22,dendC[396],447.07533413641767,0.5263000130653381
Pyrp22,dendC[373],448.6388895241772,0.7894999980926514
Pyrp22,dendC[397],451.155792116805,0.5263000130653381
Pyrp22,dendC[397],451.155792116805,0.5263000130653381
Pyrp22,dendC[349],451.75148094621005,1.3157999515533447
Pyrp22,dendC[349],451.75148094621005,1.3157999515533447
Pyrp22,dendC[349],451.75148094621005,1.3157999515533447
Pyrp22,dendC[398],454.18234131949345,0.5263000130653381
Pyrp22,dendC[398],454.18234131949345,0.5263000130653381
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
Pyrp22,dendC[147],454.6067974085789,2.434200048446655
